time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Current","Battery 1 Temperature"
"2024-08-09 13:41:04.499","2024-08-09 19:13:45.256",47.664329,8.975675,38.99,0.0494987,38.99,0.04,5.78,6,6.57,90,4.164,-0.3818,-240.1
"2024-08-09 13:41:05.499","2024-08-09 19:13:45.257",47.664347,8.975691,38.98,0.03932971,38.98,0.04,5.78,6,4.805,90,4.164,-0.3818,-240.1
"2024-08-09 13:41:06.499","2024-08-09 19:13:45.257",47.664356,8.975699,38.98,0.04445194,38.98,0.03,5.81,6,4.355,90,4.164,-0.3818,-240.1
"2024-08-09 13:41:07.499","2024-08-09 19:13:45.257",47.664361,8.975705,38.98,0.06477047,38.98,0.03,5.79,6,4.137,90,4.164,-0.3818,-240.1
"2024-08-09 13:41:08.499","2024-08-09 19:13:45.257",47.664365,8.975711,38.98,0.0795956,38.98,0.04,5.79,6,4.023,90,4.164,-0.3809,-240.1
"2024-08-09 13:41:09.499","2024-08-09 19:13:45.257",47.664367,8.975713,38.98,0.07810047,38.98,0.05,5.78,6,3.949,90,4.164,-0.3828,-240.1
"2024-08-09 13:41:10.499","2024-08-09 19:13:45.257",47.664370,8.975715,38.99,0.08599939,38.99,0.04,5.77,6,3.885,90,4.16,-0.3828,-240.1
"2024-08-09 13:41:11.499","2024-08-09 19:13:45.258",47.664372,8.975716,38.98,0.06207016,38.98,0.04,5.76,6,3.83,90,4.16,-0.3828,-240.1
"2024-08-09 13:41:12.499","2024-08-09 19:13:45.258",47.664375,8.975718,38.98,0.06620865,38.98,0.04,5.77,6,3.783,90,4.16,-0.3838,-240.1
"2024-08-09 13:41:13.499","2024-08-09 19:13:45.258",47.664379,8.975719,38.98,0.08930481,38.98,0.02,5.78,6,3.746,90,4.16,-0.3848,-240.1
"2024-08-09 13:41:14.499","2024-08-09 19:13:45.258",47.664383,8.975719,38.98,0.1082384,38.98,0.03,5.79,6,3.705,90,4.16,-0.3818,-240.1
"2024-08-09 13:41:15.499","2024-08-09 19:13:45.258",47.664385,8.975722,38.98,0.04337087,38.98,0.03,5.79,6,3.662,90,4.16,-0.3789,-240.1
"2024-08-09 13:41:16.499","2024-08-09 19:13:45.259",47.664387,8.975724,38.98,0.04776962,38.98,0.04,5.77,6,3.619,90,4.16,-0.3779,-239.1
"2024-08-09 13:41:17.499","2024-08-09 19:13:45.259",47.664388,8.975724,38.98,0.05100162,38.98,0.03,5.75,6,3.572,90,4.16,-0.377,-239.1
"2024-08-09 13:41:18.499","2024-08-09 19:13:45.259",47.664388,8.975723,38.98,0.1940429,38.98,0.05,5.76,6,3.555,90,4.16,-0.3779,-240.1
"2024-08-09 13:41:19.499","2024-08-09 19:13:45.259",47.664390,8.975728,38.99,0.1231771,38.99,0.07,5.75,6,3.488,90,4.16,-0.3779,-240.1
"2024-08-09 13:41:20.499","2024-08-09 19:13:45.259",47.664392,8.975728,38.99,0.1043058,38.99,0.05,5.75,6,3.447,90,4.16,-0.3738,-239.1
"2024-08-09 13:41:21.499","2024-08-09 19:13:45.26",47.664395,8.975727,38.98,0.1252761,38.98,0.03,5.78,6,3.41,90,4.16,-0.3689,-239.1
"2024-08-09 13:41:22.499","2024-08-09 19:13:45.26",47.664399,8.975728,38.98,0.1274065,38.98,0.03,5.75,6,3.381,90,4.16,-0.3638,-239.1
"2024-08-09 13:41:23.499","2024-08-09 19:13:45.26",47.664403,8.975734,38.98,0.1347879,38.98,0.03,5.75,6,3.354,90,4.164,-0.3608,-239.1
"2024-08-09 13:41:24.499","2024-08-09 19:13:45.26",47.664404,8.975731,38.98,0.08607119,38.98,0.02,5.78,6,3.312,90,4.164,-0.3569,-239.1
"2024-08-09 13:41:25.499","2024-08-09 19:13:45.26",47.664405,8.975734,38.88,0.1617746,38.97,-4.07,-23.99,6,3.242,90,4.164,-0.3518,-239.1
"2024-08-09 13:41:26.499","2024-08-09 19:13:45.26",47.664407,8.975725,287,0.172315,313.24,171.72,-35.15,6,3.246,90,4.164,-0.3499,-239.1
"2024-08-09 13:41:27.499","2024-08-09 19:13:45.261",47.664409,8.975726,170.57,0.2813429,172.27,-173.06,-31.13,6,3.332,90,4.164,-0.3569,-240.1
"2024-08-09 13:41:28.499","2024-08-09 19:13:45.261",47.664406,8.975720,128.94,0.622191,42.11,-31.64,-19.63,6,3.387,90,4.16,-0.356,-239.1
"2024-08-09 13:41:29.499","2024-08-09 19:13:45.261",47.664406,8.975715,41.42,0.1319389,45.29,-0.68,16.33,6,3.275,90,4.16,-0.355,-239.1
"2024-08-09 13:41:30.499","2024-08-09 19:13:45.261",47.664405,8.975708,32.44,0.09141703,32.09,6,-4.12,6,3.201,90,4.164,-0.3508,-239.1
"2024-08-09 13:41:31.499","2024-08-09 19:13:45.261",47.664402,8.975704,23.59,0.06625517,25.1,5.77,-5,6,3.129,90,4.164,-0.3469,-239.1
"2024-08-09 13:41:32.499","2024-08-09 19:13:45.262",47.664400,8.975698,25.29,0.07087871,25.47,20.8,-19.83,6,3.031,90,4.164,-0.3459,-239.1
"2024-08-09 13:41:33.499","2024-08-09 19:13:45.262",47.664400,8.975697,16.52,0.110793,17.04,13.7,-3.78,6,2.984,90,4.164,-0.3428,-239.1
"2024-08-09 13:41:34.499","2024-08-09 19:13:45.262",47.664399,8.975697,20.15,0.06002189,19.62,7.36,4.74,6,2.928,90,4.164,-0.3408,-239.1
"2024-08-09 13:41:35.499","2024-08-09 19:13:45.262",47.664399,8.975694,18.82,0.04559108,18.55,4.66,-1.51,6,2.873,90,4.164,-0.3398,-239.1
"2024-08-09 13:41:36.499","2024-08-09 19:13:45.262",47.664398,8.975693,21.86,0.05945524,23.06,8.62,-5.38,6,2.816,90,4.164,-0.3379,-239.1
"2024-08-09 13:41:37.499","2024-08-09 19:13:45.262",47.664396,8.975690,1.94,0.1757663,2.68,14.92,-1.87,6,2.771,90,4.164,-0.3369,-239.1
"2024-08-09 13:41:38.499","2024-08-09 19:13:45.263",47.664396,8.975690,1.27,0.1470014,1.62,13.94,-0.81,6,2.727,90,4.164,-0.334,-239.1
"2024-08-09 13:41:39.499","2024-08-09 19:13:45.263",47.664398,8.975691,1.07,0.04332704,0.81,11.98,-0.03,6,2.68,90,4.164,-0.3318,-239.1
"2024-08-09 13:41:40.499","2024-08-09 19:13:45.263",47.664399,8.975692,1.35,0.03644032,1.4,49.08,-43.68,6,2.643,90,4.164,-0.3298,-239.1
"2024-08-09 13:41:41.499","2024-08-09 19:13:45.263",47.664399,8.975692,321.09,0.07524715,330.42,152.44,-10.76,6,2.625,90,4.164,-0.3318,-239.1
"2024-08-09 13:41:42.499","2024-08-09 19:13:45.263",47.664399,8.975692,267.42,0.06554326,271.71,161.76,-7.45,6,2.637,90,4.164,-0.3318,-239.1
"2024-08-09 13:41:43.499","2024-08-09 19:13:45.263",47.664400,8.975693,224.4,0.08258922,227.31,172.03,-7.51,6,2.713,90,4.164,-0.334,-239.1
"2024-08-09 13:41:44.499","2024-08-09 19:13:45.264",47.664401,8.975694,211.71,0.1018955,212.28,160.2,-10.46,6,2.711,90,4.164,-0.3318,-239.1
"2024-08-09 13:41:45.499","2024-08-09 19:13:45.264",47.664401,8.975693,235.93,0.05860187,225.55,14.55,-8.2,6,2.668,90,4.164,-0.3298,-239.1
"2024-08-09 13:41:46.499","2024-08-09 19:13:45.264",47.664403,8.975694,299,0.08301514,298.17,-2.49,11.07,6,2.635,90,4.164,-0.3269,-239.1
"2024-08-09 13:41:47.499","2024-08-09 19:13:45.264",47.664404,8.975694,304.92,0.05235067,304.45,-2.15,10.15,6,2.598,90,4.164,-0.3259,-239.1
"2024-08-09 13:41:48.499","2024-08-09 19:13:45.264",47.664406,8.975693,313.43,0.03637023,312.48,9.11,-23.19,6,2.559,90,4.164,-0.323,-239.1
"2024-08-09 13:41:49.499","2024-08-09 19:13:45.264",47.664407,8.975694,325.03,0.06434009,323.18,7.72,-27.72,6,2.549,90,4.164,-0.3218,-239.1
"2024-08-09 13:41:50.499","2024-08-09 19:13:45.265",47.664408,8.975694,352.12,0.05824078,348.05,4.32,8.84,6,2.527,90,4.164,-0.3208,-239.1
"2024-08-09 13:41:51.499","2024-08-09 19:13:45.265",47.664409,8.975695,37.97,0.05279169,33.42,1.38,7.25,6,2.525,90,4.164,-0.3198,-239.1
"2024-08-09 13:41:52.499","2024-08-09 19:13:45.265",47.664409,8.975695,77.41,0.05003638,73.97,6.72,16.99,6,2.523,90,4.164,-0.3188,-239.1
"2024-08-09 13:41:53.499","2024-08-09 19:13:45.265",47.664409,8.975692,104.76,0.05955886,102.51,12.17,18.05,6,2.508,90,4.164,-0.3179,-239.1
"2024-08-09 13:41:54.499","2024-08-09 19:13:45.265",47.664409,8.975691,114.65,0.09255461,116.65,121.05,-19.89,7,2.486,90,4.164,-0.3169,-239.1
"2024-08-09 13:41:55.499","2024-08-09 19:13:45.266",47.664414,8.975696,45.1,0.1502689,49.87,161.43,-13.18,7,2.518,90,4.164,-0.3159,-239.1
"2024-08-09 13:41:56.499","2024-08-09 19:13:45.269",47.664419,8.975700,37.33,0.6171109,34.64,89.34,-29.38,6,2.596,90,4.164,-0.3159,-239.1
"2024-08-09 13:41:57.499","2024-08-09 19:13:45.27",47.664419,8.975699,112.47,0.354125,104.53,-0.12,1.38,6,2.578,90,4.164,-0.3159,-239.1
"2024-08-09 13:41:58.499","2024-08-09 19:13:45.27",47.664419,8.975698,113.01,0.08264228,114.88,5.52,-8.81,6,2.578,90,4.164,-0.3159,-239.1
"2024-08-09 13:41:59.499","2024-08-09 19:13:45.27",47.664419,8.975698,94.95,0.08482554,96.28,-6.21,7.06,7,2.576,90,4.164,-0.314,-239.1
"2024-08-09 13:42:00.499","2024-08-09 19:13:45.27",47.664418,8.975695,111.48,0.08557811,105.25,14.61,-16.11,7,2.541,90,4.164,-0.314,-239.1
"2024-08-09 13:42:01.499","2024-08-09 19:13:45.27",47.664417,8.975693,185.25,0.2035948,179.16,6.55,-33.1,7,2.531,90,4.164,-0.313,-239.1
"2024-08-09 13:42:02.499","2024-08-09 19:13:45.271",47.664416,8.975691,259,0.1337056,249.6,-20.2,-38.51,7,2.635,90,4.164,-0.3118,-239.1
"2024-08-09 13:42:03.499","2024-08-09 19:13:45.271",47.664421,8.975691,336.46,0.155737,325.28,-29.59,-1.22,7,2.801,90,4.164,-0.3108,-239.1
"2024-08-09 13:42:04.499","2024-08-09 19:13:45.271",47.664421,8.975685,20.27,0.3928656,19.92,-32.3,7.31,6,3.084,90,4.164,-0.3108,-239.1
"2024-08-09 13:42:05.499","2024-08-09 19:13:45.271",47.664429,8.975677,50.02,0.4223533,51.46,-31.3,-15.67,7,3.377,90,4.164,-0.3108,-239.1
"2024-08-09 13:42:06.499","2024-08-09 19:13:45.271",47.664434,8.975646,68.64,1.019338,280.5,-15.97,-19.95,7,3.684,89,4.164,-0.3088,-239.1
"2024-08-09 13:42:07.499","2024-08-09 19:13:45.271",47.664436,8.975622,63.73,1.933254,279.92,9.51,-13.01,7,4.102,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:10.499","2024-08-09 19:13:45.272",47.664446,8.975573,32.16,1.702985,281.46,0.23,1.8,3,6.484,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:11.499","2024-08-09 19:13:45.272",47.664447,8.975604,46.67,0.9147196,282.38,1.23,1.44,5,6.074,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:12.499","2024-08-09 19:13:45.272",47.664461,8.975601,54.82,0.303291,54.2,1.67,1.26,6,5.988,89,4.164,-0.3059,-239.1
"2024-08-09 13:42:13.499","2024-08-09 19:13:45.272",47.664464,8.975597,59.5,0.4557164,59.14,1.93,1.15,6,5.867,89,4.164,-0.304,-239.1
"2024-08-09 13:42:14.499","2024-08-09 19:13:45.272",47.664466,8.975598,62.26,0.3146608,62.04,2.08,1.08,6,5.781,89,4.164,-0.3049,-239.1
"2024-08-09 13:42:15.499","2024-08-09 19:13:45.272",47.664474,8.975600,63.66,0.09654092,63.56,2.13,1.03,6,5.73,89,4.164,-0.3059,-239.1
"2024-08-09 13:42:16.499","2024-08-09 19:13:45.273",47.664479,8.975593,64.77,0.2039778,64.66,2.12,1.02,6,5.738,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:17.499","2024-08-09 19:13:45.273",47.664490,8.975587,65.35,0.4156193,65.32,2.11,1.01,5,5.738,89,4.164,-0.3118,-239.1
"2024-08-09 13:42:18.499","2024-08-09 19:13:45.273",47.664497,8.975579,65.74,0.5900552,298.64,2.09,1.02,6,5.734,89,4.164,-0.3108,-239.1
"2024-08-09 13:42:19.499","2024-08-09 19:13:45.273",47.664507,8.975578,66.1,0.7071447,294.35,2.08,1.03,6,5.73,89,4.164,-0.3098,-239.1
"2024-08-09 13:42:20.499","2024-08-09 19:13:45.273",47.664510,8.975585,66.11,0.4487793,66.13,2.08,1.03,5,5.75,89,4.164,-0.3088,-239.1
"2024-08-09 13:42:21.499","2024-08-09 19:13:45.274",47.664515,8.975589,66.22,0.0606207,66.21,2.1,1.03,5,5.805,89,4.164,-0.3088,-239.1
"2024-08-09 13:42:22.499","2024-08-09 19:13:45.274",47.664522,8.975590,66.15,0.2475879,66.16,2.11,1.04,5,5.867,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:23.499","2024-08-09 19:13:45.274",47.664526,8.975593,66.25,0.4898855,66.25,2.12,1.03,6,5.93,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:24.499","2024-08-09 19:13:45.274",47.664530,8.975598,66.18,0.4014256,66.18,2.15,1.04,7,6.016,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:25.499","2024-08-09 19:13:45.274",47.664532,8.975602,66.3,0.3233094,66.28,2.18,1.02,7,6.125,89,4.164,-0.3059,-239.1
"2024-08-09 13:42:26.499","2024-08-09 19:13:45.274",47.664531,8.975611,66.39,0.1428782,66.39,2.16,1.04,7,6.23,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:27.499","2024-08-09 19:13:45.275",47.664529,8.975625,66.26,0.1151816,66.28,2.18,1.05,6,6.324,89,4.164,-0.3098,-239.1
"2024-08-09 13:42:28.499","2024-08-09 19:13:45.275",47.664523,8.975632,66.22,0.2762985,66.18,2.15,1.05,6,6.426,89,4.164,-0.3098,-239.1
"2024-08-09 13:42:29.499","2024-08-09 19:13:45.275",47.664517,8.975645,66.55,0.3177,66.52,2.14,1.04,6,6.551,89,4.164,-0.3108,-239.1
"2024-08-09 13:42:30.499","2024-08-09 19:13:45.275",47.664513,8.975656,66.62,0.6911423,234.74,2.12,1.04,6,6.703,89,4.164,-0.3088,-239.1
"2024-08-09 13:42:31.499","2024-08-09 19:13:45.275",47.664515,8.975656,66.48,0.5199415,143.63,2.12,1.03,6,6.82,89,4.164,-0.3069,-239.1
"2024-08-09 13:42:32.499","2024-08-09 19:13:45.276",47.664512,8.975671,66.55,0.3408289,66.54,2.1,1,6,6.961,89,4.168,-0.3079,-239.1
"2024-08-09 13:42:33.499","2024-08-09 19:13:45.276",47.664516,8.975677,66.48,0.4539594,66.49,2.07,1.01,6,7.09,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:34.499","2024-08-09 19:13:45.276",47.664520,8.975676,66.63,0.1284539,66.62,2.08,1,6,7.188,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:35.499","2024-08-09 19:13:45.276",47.664518,8.975669,66.59,0.4750257,66.59,2.05,1.02,6,7.293,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:36.499","2024-08-09 19:13:45.276",47.664519,8.975679,66.6,0.3363823,66.6,2.07,1,6,7.422,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:37.499","2024-08-09 19:13:45.276",47.664516,8.975686,66.52,0.1735194,66.54,2.08,1.03,5,7.57,89,4.168,-0.3079,-239.1
"2024-08-09 13:42:38.499","2024-08-09 19:13:45.277",47.664515,8.975685,66.41,0.2447621,66.43,2.11,1.04,6,7.727,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:39.499","2024-08-09 19:13:45.277",47.664506,8.975701,66.43,0.2883107,66.41,2.11,1.07,6,7.824,89,4.164,-0.3079,-239.1
"2024-08-09 13:42:40.499","2024-08-09 19:13:45.277",47.664502,8.975704,66.61,0.6118926,111.14,2.07,1.03,5,7.953,89,4.168,-0.3079,-239.1
"2024-08-09 13:42:41.499","2024-08-09 19:13:45.277",47.664501,8.975700,66.84,0.4612365,66.81,2.08,1.05,5,8.125,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:42.499","2024-08-09 19:13:45.277",47.664490,8.975700,67.05,0.09937005,67.05,2.07,1.05,6,8.281,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:43.499","2024-08-09 19:13:45.277",47.664483,8.975704,66.82,0.4599245,66.84,2.07,1.04,5,8.438,89,4.168,-0.3059,-239.1
"2024-08-09 13:42:44.499","2024-08-09 19:13:45.278",47.664482,8.975706,66.89,0.4135752,66.86,2.05,1.04,5,8.594,89,4.168,-0.3049,-239.1
"2024-08-09 13:42:45.499","2024-08-09 19:13:45.278",47.664478,8.975703,66.72,0.1899762,66.77,2.07,1.03,5,8.758,89,4.168,-0.3059,-239.1
"2024-08-09 13:42:46.499","2024-08-09 19:13:45.278",47.664474,8.975702,66.56,0.05119929,66.56,2.09,1.02,5,8.938,89,4.168,-0.3049,-239.1
"2024-08-09 13:42:47.499","2024-08-09 19:13:45.278",47.664468,8.975706,66.59,0.1971093,66.59,2.07,1.04,5,9.125,89,4.168,-0.3049,-239.1
"2024-08-09 13:42:48.499","2024-08-09 19:13:45.278",47.664472,8.975694,66.56,0.2912384,66.56,2.08,1.07,6,9.305,89,4.168,-0.3059,-239.1
"2024-08-09 13:42:49.499","2024-08-09 19:13:45.278",47.664476,8.975701,66.73,0.3679739,66.71,2.11,1.05,6,9.453,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:50.499","2024-08-09 19:13:45.279",47.664472,8.975705,66.82,0.2025984,66.82,2.11,1.07,7,9.531,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:51.499","2024-08-09 19:13:45.279",47.664465,8.975699,66.77,0.2058589,66.8,2.1,1.05,7,9.477,89,4.168,-0.3059,-239.1
"2024-08-09 13:42:52.499","2024-08-09 19:13:45.279",47.664462,8.975714,66.51,0.2209086,66.52,2.07,1.04,7,9.406,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:53.499","2024-08-09 19:13:45.279",47.664459,8.975726,66.79,0.5076364,66.74,2.07,1.05,7,9.297,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:54.499","2024-08-09 19:13:45.279",47.664449,8.975728,66.89,0.6018974,134.47,2.08,1.04,7,9.188,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:55.499","2024-08-09 19:13:45.28",47.664444,8.975741,67.02,0.6535653,140.3,2.11,1.05,6,9.164,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:56.499","2024-08-09 19:13:45.28",47.664434,8.975745,66.88,0.7997829,141.23,2.11,1.04,6,9.156,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:57.499","2024-08-09 19:13:45.28",47.664423,8.975749,66.71,0.9140638,145.8,2.09,1.03,6,9.188,89,4.168,-0.3069,-239.1
"2024-08-09 13:42:58.499","2024-08-09 19:13:45.28",47.664418,8.975741,66.8,0.7234091,148.29,2.1,1.04,6,9.266,89,4.168,-0.3079,-239.1
"2024-08-09 13:42:59.499","2024-08-09 19:13:45.28",47.664403,8.975733,66.66,0.5786254,148.23,2.1,1.02,5,9.414,89,4.168,-0.3069,-239.1
"2024-08-09 13:43:00.499","2024-08-09 19:13:45.28",47.664395,8.975728,66.89,0.7622123,148.23,2.09,0.98,5,9.664,89,4.168,-0.3069,-239.1
"2024-08-09 13:43:01.499","2024-08-09 19:13:45.281",47.664391,8.975731,66.97,0.7167645,148.23,2.08,0.99,6,9.766,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:02.499","2024-08-09 19:13:45.281",47.664387,8.975735,67.1,0.583802,148.23,2.09,0.99,7,9.867,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:03.499","2024-08-09 19:13:45.281",47.664379,8.975711,67,0.5031249,67.01,2.09,1.01,7,9.773,89,4.168,-0.3088,-239.1
"2024-08-09 13:43:04.499","2024-08-09 19:13:45.281",47.664382,8.975683,66.92,0.4352123,66.91,2.1,1.02,7,9.625,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:05.499","2024-08-09 19:13:45.282",47.664375,8.975660,67.08,0.4664783,67.07,2.12,1.03,7,9.469,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:06.499","2024-08-09 19:13:45.282",47.664375,8.975640,67.23,0.3826661,67.23,2.09,1.04,6,9.352,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:07.499","2024-08-09 19:13:45.282",47.664375,8.975635,67.22,0.4976448,67.19,2.11,1.03,6,9.312,89,4.168,-0.3079,-239.1
"2024-08-09 13:43:08.499","2024-08-09 19:13:45.282",47.664368,8.975635,67.24,0.3577444,67.25,2.09,1.03,6,9.32,89,4.168,-0.3069,-239.1
"2024-08-09 13:43:09.499","2024-08-09 19:13:45.282",47.664358,8.975620,67.18,0.4265598,67.18,2.11,1.03,6,9.312,89,4.168,-0.3069,-239.1
"2024-08-09 13:43:10.499","2024-08-09 19:13:45.282",47.664352,8.975627,67.23,0.4696902,67.23,2.12,1.05,7,9.312,89,4.168,-0.3059,-239.1
"2024-08-09 13:43:11.499","2024-08-09 19:13:45.283",47.664348,8.975616,67.15,0.7237571,144.29,2.13,1.05,7,9.203,89,4.168,-0.3049,-239.1
"2024-08-09 13:43:12.499","2024-08-09 19:13:45.283",47.664340,8.975609,66.99,0.5058932,66.99,2.08,1.07,7,9.148,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:13.499","2024-08-09 19:13:45.283",47.664336,8.975612,67,0.6501734,151.6,2.1,1.03,7,9.234,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:14.499","2024-08-09 19:13:45.283",47.664331,8.975611,66.95,0.7701935,156.22,2.09,1.04,7,9.258,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:15.499","2024-08-09 19:13:45.283",47.664323,8.975614,67.04,0.7295636,166.58,2.1,1.07,6,9.164,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:16.499","2024-08-09 19:13:45.283",47.664314,8.975602,67.08,0.9220572,161.27,2.1,1.04,6,9.086,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:17.499","2024-08-09 19:13:45.284",47.664305,8.975601,67.11,0.7116861,159.88,2.08,1.03,6,9.039,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:18.499","2024-08-09 19:13:45.284",47.664298,8.975610,67.06,0.7975736,161.99,2.05,1.04,5,9.047,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:19.499","2024-08-09 19:13:45.284",47.664298,8.975609,67.14,0.9976346,164.49,2.08,1.04,6,9.102,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:20.499","2024-08-09 19:13:45.284",47.664297,8.975606,67.19,0.7028082,167.85,2.07,1.04,6,9.125,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:21.499","2024-08-09 19:13:45.284",47.664297,8.975603,67.12,0.64077,167.94,2.07,1.04,5,9.148,89,4.164,-0.3049,-239.1
"2024-08-09 13:43:22.499","2024-08-09 19:13:45.284",47.664301,8.975619,67.16,0.6167122,167.94,2.09,1.04,5,9.211,89,4.164,-0.304,-239.1
"2024-08-09 13:43:23.499","2024-08-09 19:13:45.285",47.664301,8.975626,67.16,0.7601088,164.75,2.08,1.05,5,9.297,89,4.164,-0.3049,-239.1
"2024-08-09 13:43:24.499","2024-08-09 19:13:45.285",47.664304,8.975625,67.26,0.6121067,157.99,2.08,1.03,6,9.344,89,4.164,-0.3049,-239.1
"2024-08-09 13:43:25.499","2024-08-09 19:13:45.285",47.664305,8.975642,67.24,0.5810805,157.93,2.08,1.02,6,9.398,89,4.164,-0.3049,-239.1
"2024-08-09 13:43:26.499","2024-08-09 19:13:45.285",47.664306,8.975649,67.05,0.838479,155.54,2.04,1.04,6,9.445,89,4.164,-0.304,-239.1
"2024-08-09 13:43:27.499","2024-08-09 19:13:45.285",47.664314,8.975649,67.03,0.8297306,155.05,2.05,1.04,6,9.477,89,4.164,-0.3049,-239.1
"2024-08-09 13:43:28.499","2024-08-09 19:13:45.285",47.664311,8.975647,67.02,0.4496421,67.03,2.05,1.02,6,9.477,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:29.499","2024-08-09 19:13:45.286",47.664314,8.975647,66.99,0.4359954,67,2.04,1.01,6,9.461,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:30.499","2024-08-09 19:13:45.286",47.664318,8.975661,66.92,0.3516447,66.92,2.08,1,6,9.469,89,4.164,-0.3079,-239.1
"2024-08-09 13:43:31.499","2024-08-09 19:13:45.286",47.664326,8.975676,66.93,0.5436372,150.08,2.1,1.02,6,9.492,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:32.499","2024-08-09 19:13:45.286",47.664329,8.975688,66.94,0.5604192,142.3,2.04,1.07,6,9.508,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:33.499","2024-08-09 19:13:45.286",47.664332,8.975692,67.1,0.6502872,136.56,2.02,1.05,6,9.5,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:34.499","2024-08-09 19:13:45.287",47.664335,8.975695,67.15,0.4549012,67.14,2,1.04,6,9.461,89,4.164,-0.3079,-239.1
"2024-08-09 13:43:35.499","2024-08-09 19:13:45.287",47.664343,8.975709,67.15,0.3811352,67.14,1.96,1.03,6,9.43,89,4.164,-0.3059,-239.1
"2024-08-09 13:43:36.499","2024-08-09 19:13:45.287",47.664340,8.975723,67.23,0.5398776,132.6,1.97,1.04,6,9.43,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:37.499","2024-08-09 19:13:45.287",47.664347,8.975727,67.04,0.8307311,127.53,1.98,1.07,6,9.484,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:38.499","2024-08-09 19:13:45.287",47.664352,8.975724,67.13,0.4254749,67.12,1.97,1.03,6,9.57,89,4.164,-0.3088,-239.1
"2024-08-09 13:43:39.499","2024-08-09 19:13:45.287",47.664361,8.975712,66.96,0.1753906,66.97,1.99,1.04,5,9.617,89,4.164,-0.3088,-239.1
"2024-08-09 13:43:40.499","2024-08-09 19:13:45.288",47.664371,8.975701,66.97,0.5176593,126.9,2.02,1.03,5,9.766,89,4.164,-0.3079,-239.1
"2024-08-09 13:43:41.499","2024-08-09 19:13:45.288",47.664380,8.975696,66.81,0.6730103,126.9,2.02,1.04,6,9.961,89,4.164,-0.3088,-239.1
"2024-08-09 13:43:42.499","2024-08-09 19:13:45.288",47.664379,8.975710,66.94,0.5244033,126.9,2.05,1.02,6,10.11,89,4.164,-0.3069,-239.1
"2024-08-09 13:43:43.499","2024-08-09 19:13:45.288",47.664383,8.975726,67.06,0.368722,67.05,2.1,1.02,4,10.3,89,4.164,-0.3079,-239.1
"2024-08-09 13:43:44.499","2024-08-09 19:13:45.288",47.664378,8.975739,67.11,0.6132196,125.98,2.08,1.01,4,10.55,89,4.164,-0.3079,-239.1
"2024-08-09 13:43:45.499","2024-08-09 19:13:45.288",47.664380,8.975738,67.32,0.8405849,120.29,2.05,1.01,4,10.86,89,4.164,-0.3118,-239.1
"2024-08-09 13:43:46.499","2024-08-09 19:13:45.289",47.664379,8.975739,67.25,0.4015919,67.26,2.02,1.02,4,11.27,89,4.164,-0.314,-239.1
