time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Current","Battery 1 Temperature"
"2024-05-03 10:50:00.599","2024-05-03 10:50:01.153",46.130780,9.290252,155.38,0.1299924,155.38,-97.32,-29.52,8,9.68,95,4.172,-0.366,-246.1
"2024-05-03 10:50:01.599","2024-05-03 10:50:01.849",46.130775,9.290275,155.52,0.0941041,155.52,-97.4,-29.5,9,6.023,95,4.172,-0.3689,-246.1
"2024-05-03 10:50:02.599","2024-05-03 10:50:02.889",46.130775,9.290287,155.62,0.05708753,155.62,-97.25,-29.47,9,5,95,4.172,-0.3718,-246.1
"2024-05-03 10:50:03.599","2024-05-03 10:50:03.897",46.130774,9.290294,155.59,0.06638365,155.59,-97.43,-29.5,9,4.512,95,4.172,-0.375,-246.1
"2024-05-03 10:50:04.599","2024-05-03 10:50:04.887",46.130773,9.290299,155.53,0.04628874,155.53,-97.41,-29.49,9,4.164,95,4.172,-0.3799,-246.1
"2024-05-03 10:50:05.599","2024-05-03 10:50:05.856",46.130773,9.290301,155.6,0.04388136,155.6,-97.24,-29.48,9,3.885,95,4.172,-0.3809,-246.1
"2024-05-03 10:50:06.599","2024-05-03 10:50:06.932",46.130772,9.290304,155.42,0.05015424,155.42,-97.41,-29.51,8,3.68,95,4.172,-0.3799,-246.1
"2024-05-03 10:50:07.599","2024-05-03 10:50:07.9",46.130771,9.290305,155.38,0.04484608,155.38,-97.21,-29.49,8,3.51,95,4.172,-0.3828,-246.1
"2024-05-03 10:50:08.599","2024-05-03 10:50:08.9",46.130770,9.290305,155.38,0.03970886,155.38,-97.1,-29.47,9,3.363,95,4.172,-0.3818,-246.1
"2024-05-03 10:50:09.599","2024-05-03 10:50:09.86",46.130770,9.290305,155.22,0.05449269,155.22,-97.59,-29.52,9,3.227,95,4.172,-0.3828,-246.1
"2024-05-03 10:50:10.599","2024-05-03 10:50:10.901",46.130767,9.290305,155.56,0.06420521,155.56,-97.1,-29.47,9,3.09,95,4.172,-0.3818,-246.1
"2024-05-03 10:50:11.599","2024-05-03 10:50:11.876",46.130764,9.290307,155.33,0.04468058,155.33,-97.23,-29.5,9,2.965,95,4.168,-0.3848,-246.1
"2024-05-03 10:50:12.599","2024-05-03 10:50:12.956",46.130761,9.290308,155.2,0.0552274,155.2,-97.12,-29.49,9,2.854,95,4.168,-0.387,-246.1
"2024-05-03 10:50:13.599","2024-05-03 10:50:13.86",46.130759,9.290309,155.4,0.04669714,155.4,-97.35,-29.51,9,2.75,95,4.168,-0.3879,-246.1
"2024-05-03 10:50:14.599","2024-05-03 10:50:14.888",46.130758,9.290310,155.22,0.05460598,155.22,-97.4,-29.52,9,2.658,95,4.168,-0.387,-246.1
"2024-05-03 10:50:15.599","2024-05-03 10:50:15.854",46.130756,9.290311,155.52,0.05831143,155.52,-97.08,-29.49,9,2.582,95,4.168,-0.387,-246.1
"2024-05-03 10:50:16.599","2024-05-03 10:50:16.904",46.130755,9.290312,155.52,0.06620342,155.52,-97.52,-29.52,8,2.512,95,4.168,-0.3889,-246.1
"2024-05-03 10:50:17.599","2024-05-03 10:50:17.848",46.130753,9.290314,155.54,0.04887198,155.54,-97.29,-29.49,8,2.443,95,4.168,-0.3879,-246.1
"2024-05-03 10:50:18.599","2024-05-03 10:50:18.889",46.130752,9.290316,155.71,0.03630131,155.71,-97.45,-29.53,8,2.389,95,4.168,-0.3918,-245.1
"2024-05-03 10:50:19.599","2024-05-03 10:50:19.862",46.130751,9.290317,155.69,0.05002673,155.69,-97.36,-29.53,9,2.34,95,4.168,-0.3918,-246.1
"2024-05-03 10:50:20.599","2024-05-03 10:50:20.889",46.130750,9.290319,155.86,0.04610135,155.86,-97.52,-29.53,9,2.285,95,4.168,-0.3928,-246.1
"2024-05-03 10:50:21.599","2024-05-03 10:50:21.877",46.130749,9.290320,155.87,0.04745585,155.87,-97.34,-29.53,9,2.234,95,4.168,-0.3918,-246.1
"2024-05-03 10:50:22.599","2024-05-03 10:50:22.887",46.130749,9.290322,155.74,0.03771051,155.74,-97.13,-29.49,9,2.191,95,4.168,-0.3948,-245.1
"2024-05-03 10:50:23.599","2024-05-03 10:50:23.865",46.130748,9.290323,155.59,0.0333268,155.59,-97.4,-29.52,9,2.152,95,4.168,-0.3948,-246.1
"2024-05-03 10:50:24.599","2024-05-03 10:50:24.895",46.130748,9.290324,155.43,0.05658811,155.43,-97.42,-29.53,8,2.115,95,4.168,-0.3948,-245.1
"2024-05-03 10:50:25.599","2024-05-03 10:50:25.85",46.130747,9.290325,155.74,0.04002348,155.74,-97,-29.46,8,2.082,95,4.168,-0.3948,-245.1
"2024-05-03 10:50:26.599","2024-05-03 10:50:26.908",46.130747,9.290326,155.43,0.04514371,155.43,-97.33,-29.5,9,2.047,95,4.168,-0.396,-245.1
"2024-05-03 10:50:27.599","2024-05-03 10:50:27.863",46.130746,9.290326,155.58,0.04965917,155.58,-97.3,-29.48,9,2.014,95,4.168,-0.396,-245.1
"2024-05-03 10:50:28.599","2024-05-03 10:50:28.984",46.130746,9.290327,155.51,0.04221557,155.51,-97.29,-29.5,9,1.98,95,4.168,-0.3948,-245.1
"2024-05-03 10:50:29.599","2024-05-03 10:50:30.019",46.130745,9.290328,155.21,0.04356616,155.21,-97.22,-29.48,9,1.949,95,4.168,-0.3938,-245.1
"2024-05-03 10:50:30.599","2024-05-03 10:50:30.899",46.130744,9.290329,155.21,0.06368811,155.21,-97.25,-29.52,9,1.921,95,4.168,-0.3928,-245.1
"2024-05-03 10:50:31.599","2024-05-03 10:50:31.851",46.130744,9.290329,155.12,0.04729172,155.12,-97.2,-29.51,9,1.896,95,4.168,-0.3928,-245.1
"2024-05-03 10:50:32.599","2024-05-03 10:50:32.888",46.130744,9.290329,155.18,0.03491769,155.18,-97.42,-29.54,9,1.87,95,4.168,-0.3928,-245.1
"2024-05-03 10:50:33.599","2024-05-03 10:50:33.853",46.130744,9.290330,155.18,0.04956835,155.18,-97.35,-29.53,10,1.848,95,4.168,-0.3938,-245.1
"2024-05-03 10:50:34.599","2024-05-03 10:50:34.898",46.130744,9.290331,155.11,0.05030992,155.11,-97.51,-29.52,11,1.825,95,4.168,-0.3938,-245.1
"2024-05-03 10:50:35.599","2024-05-03 10:50:35.941",46.130744,9.290331,155.21,0.04669274,155.21,-97.37,-29.53,11,1.799,95,4.168,-0.3918,-245.1
"2024-05-03 10:50:36.599","2024-05-03 10:50:36.892",46.130744,9.290331,155.1,0.04861753,155.1,-97.35,-29.5,11,1.774,95,4.168,-0.3938,-245.1
"2024-05-03 10:50:37.599","2024-05-03 10:50:37.873",46.130744,9.290332,155.31,0.03744766,155.31,-97.44,-29.51,11,1.75,95,4.168,-0.3938,-245.1
"2024-05-03 10:50:38.599","2024-05-03 10:50:38.906",46.130744,9.290333,155.21,0.06334155,155.21,-97.5,-29.52,12,1.727,95,4.168,-0.3928,-245.1
"2024-05-03 10:50:39.599","2024-05-03 10:50:39.865",46.130744,9.290333,155.47,0.05861409,155.47,-97.47,-29.55,12,1.701,95,4.164,-0.3948,-245.1
"2024-05-03 10:50:40.599","2024-05-03 10:50:40.896",46.130745,9.290332,155.57,0.08022965,155.57,-97.35,-29.51,13,1.683,95,4.164,-0.397,-245.1
"2024-05-03 10:50:41.599","2024-05-03 10:50:41.871",46.130745,9.290332,155.52,0.05141952,155.52,-97.32,-29.53,13,1.661,95,4.164,-0.397,-245.1
"2024-05-03 10:50:42.599","2024-05-03 10:50:42.892",46.130745,9.290333,155.35,0.0343932,155.35,-97.28,-29.5,13,1.641,95,4.164,-0.396,-245.1
"2024-05-03 10:50:43.599","2024-05-03 10:50:43.866",46.130744,9.290333,155.29,0.03721949,155.29,-97.35,-29.52,13,1.619,95,4.164,-0.397,-245.1
"2024-05-03 10:50:44.599","2024-05-03 10:50:44.911",46.130744,9.290334,155.16,0.03445819,155.16,-97.31,-29.5,13,1.603,95,4.164,-0.3979,-245.1
"2024-05-03 10:50:45.599","2024-05-03 10:50:45.864",46.130744,9.290334,155.37,0.04081956,155.37,-97.39,-29.51,14,1.586,95,4.164,-0.397,-245.1
"2024-05-03 10:50:46.599","2024-05-03 10:50:46.921",46.130744,9.290334,155.4,0.04273347,155.4,-97.33,-29.52,14,1.567,95,4.164,-0.397,-245.1
"2024-05-03 10:50:47.599","2024-05-03 10:50:48.022",46.130744,9.290335,155.27,0.03731969,155.27,-97.36,-29.53,13,1.552,95,4.164,-0.397,-245.1
"2024-05-03 10:50:48.599","2024-05-03 10:50:49.041",46.130744,9.290335,155.49,0.05052565,155.49,-97.4,-29.54,13,1.537,95,4.164,-0.3999,-245.1
"2024-05-03 10:50:49.599","2024-05-03 10:50:49.865",46.130744,9.290336,155.71,0.03380429,155.71,-97.36,-29.54,14,1.523,95,4.164,-0.3999,-245.1
"2024-05-03 10:50:50.599","2024-05-03 10:50:50.922",46.130744,9.290336,155.47,0.03433177,155.47,-97.33,-29.53,14,1.51,95,4.164,-0.4028,-245.1
"2024-05-03 10:50:51.599","2024-05-03 10:50:51.846",46.130744,9.290337,155.27,0.03783105,155.27,-97.31,-29.53,14,1.496,95,4.164,-0.4028,-245.1
"2024-05-03 10:50:52.599","2024-05-03 10:50:52.888",46.130744,9.290337,155.11,0.0554045,155.11,-97.17,-29.51,14,1.481,95,4.164,-0.4019,-245.1
"2024-05-03 10:50:53.599","2024-05-03 10:50:53.849",46.130743,9.290338,154.96,0.03868353,154.96,-97.29,-29.53,14,1.472,95,4.164,-0.4058,-245.1
"2024-05-03 10:50:54.599","2024-05-03 10:50:54.936",46.130743,9.290338,154.99,0.04527469,154.99,-97.36,-29.57,14,1.461,95,4.164,-0.4048,-245.1
"2024-05-03 10:50:55.599","2024-05-03 10:50:55.953",46.130743,9.290339,154.87,0.04901149,154.87,-97.24,-29.53,15,1.447,95,4.164,-0.4058,-245.1
"2024-05-03 10:50:56.599","2024-05-03 10:50:56.971",46.130742,9.290340,154.71,0.04898775,154.71,-97.59,-29.59,15,1.434,95,4.164,-0.4048,-245.1
"2024-05-03 10:50:57.599","2024-05-03 10:50:57.857",46.130742,9.290341,155.1,0.03792691,155.1,-97.34,-29.54,15,1.422,95,4.164,-0.4048,-245.1
"2024-05-03 10:50:58.599","2024-05-03 10:50:59.001",46.130741,9.290342,155.23,0.03362031,155.23,-97.34,-29.52,15,1.407,95,4.164,-0.4048,-245.1
"2024-05-03 10:50:59.599","2024-05-03 10:50:59.847",46.130741,9.290343,155.11,0.04887874,155.11,-97.46,-29.54,15,1.393,95,4.164,-0.4048,-245.1
"2024-05-03 10:51:00.599","2024-05-03 10:51:00.901",46.130740,9.290344,155.15,0.03151644,155.15,-97.39,-29.57,15,1.381,95,4.164,-0.4028,-245.1
"2024-05-03 10:51:01.599","2024-05-03 10:51:01.862",46.130740,9.290345,155.15,0.04738428,155.15,-97.29,-29.55,15,1.37,95,4.164,-0.4019,-245.1
"2024-05-03 10:51:02.599","2024-05-03 10:51:02.889",46.130739,9.290346,155.05,0.03001801,155.05,-97.33,-29.54,15,1.358,95,4.164,-0.4009,-245.1
"2024-05-03 10:51:03.599","2024-05-03 10:51:03.854",46.130739,9.290347,154.94,0.02995771,154.94,-97.26,-29.51,15,1.348,95,4.164,-0.3999,-245.1
"2024-05-03 10:51:04.599","2024-05-03 10:51:04.896",46.130739,9.290348,154.91,0.03595148,154.91,-97.32,-29.51,15,1.336,95,4.164,-0.4009,-245.1
"2024-05-03 10:51:05.599","2024-05-03 10:51:05.873",46.130739,9.290348,154.85,0.04262445,154.85,-97.26,-29.49,15,1.326,95,4.16,-0.3999,-245.1
"2024-05-03 10:51:06.599","2024-05-03 10:51:06.916",46.130738,9.290349,154.63,0.04443594,154.63,-97.06,-29.48,15,1.318,95,4.16,-0.3979,-245.1
"2024-05-03 10:51:07.599","2024-05-03 10:51:07.848",46.130738,9.290350,154.56,0.02791614,154.56,-97.57,-29.59,15,1.31,95,4.16,-0.3989,-245.1
"2024-05-03 10:51:08.599","2024-05-03 10:51:08.895",46.130737,9.290351,154.8,0.03823643,154.8,-97.58,-29.58,15,1.304,95,4.16,-0.4009,-245.1
"2024-05-03 10:51:09.599","2024-05-03 10:51:09.872",46.130737,9.290352,155.05,0.03638301,155.05,-97.43,-29.54,16,1.298,95,4.16,-0.4009,-245.1
"2024-05-03 10:51:10.599","2024-05-03 10:51:10.888",46.130737,9.290352,155.21,0.04536095,155.21,-97.31,-29.51,16,1.29,95,4.16,-0.4009,-245.1
"2024-05-03 10:51:11.599","2024-05-03 10:51:11.849",46.130736,9.290353,155.15,0.04821847,155.15,-97.45,-29.52,16,1.283,95,4.16,-0.4019,-245.1
"2024-05-03 10:51:12.599","2024-05-03 10:51:12.901",46.130736,9.290354,155.15,0.02575959,155.15,-97.32,-29.51,16,1.275,95,4.16,-0.4028,-245.1
"2024-05-03 10:51:13.599","2024-05-03 10:51:13.865",46.130736,9.290355,155.22,0.0351682,155.22,-97.56,-29.53,16,1.269,95,4.16,-0.4028,-244.1
"2024-05-03 10:51:14.599","2024-05-03 10:51:14.891",46.130735,9.290356,155.41,0.03437039,155.41,-97.47,-29.53,16,1.262,95,4.16,-0.4019,-245.1
"2024-05-03 10:51:15.599","2024-05-03 10:51:15.858",46.130735,9.290356,155.48,0.04520707,155.48,-97.46,-29.54,16,1.255,95,4.16,-0.4019,-245.1
"2024-05-03 10:51:16.599","2024-05-03 10:51:17.159",46.130735,9.290357,155.44,0.03492023,155.44,-97.52,-29.55,16,1.248,95,4.16,-0.4028,-245.1
"2024-05-03 10:51:17.599","2024-05-03 10:51:18.178",46.130735,9.290357,155.24,0.05574775,155.24,-96.57,-29.22,16,1.242,95,4.16,-0.4019,-245.1
"2024-05-03 10:51:18.599","2024-05-03 10:51:19.1",46.130734,9.290358,155.32,0.05460295,155.32,-96.84,-29.24,16,1.235,95,4.16,-0.4009,-245.1
"2024-05-03 10:51:19.599","2024-05-03 10:51:19.886",46.130734,9.290358,155.11,0.03924132,155.11,-96.46,-28.92,16,1.232,95,4.16,-0.4009,-244.1
"2024-05-03 10:51:20.599","2024-05-03 10:51:20.94",46.130735,9.290358,155.13,0.09784837,155.13,-96.8,-20.47,15,1.226,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:21.599","2024-05-03 10:51:21.876",46.130735,9.290360,157.08,0.1397476,157.08,-96.95,-8.29,15,1.211,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:22.599","2024-05-03 10:51:22.941",46.130736,9.290360,158.19,0.2090969,158.19,-97.3,1.44,14,1.201,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:23.599","2024-05-03 10:51:23.856",46.130735,9.290362,159.41,0.1098932,159.41,-97.14,-0.87,16,1.192,95,4.16,-0.3979,-244.1
"2024-05-03 10:51:24.599","2024-05-03 10:51:25.712",46.130735,9.290364,159.8,0.07776885,159.8,-97.81,0.99,16,1.181,95,4.16,-0.3979,-244.1
"2024-05-03 10:51:25.599","2024-05-03 10:51:25.865",46.130735,9.290364,160.6,0.1072663,160.6,-97.28,4.65,15,1.186,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:26.599","2024-05-03 10:51:26.898",46.130734,9.290365,162.16,0.2036127,162.16,-96.88,0.01,15,1.181,95,4.16,-0.4019,-244.1
"2024-05-03 10:51:27.599","2024-05-03 10:51:27.858",46.130733,9.290367,162.1,0.06821868,162.1,-96.91,-1.58,15,1.163,95,4.16,-0.4019,-244.1
"2024-05-03 10:51:28.599","2024-05-03 10:51:29.066",46.130733,9.290367,161.64,0.0914095,161.64,-97.07,-0.18,15,1.15,95,4.16,-0.4019,-244.1
"2024-05-03 10:51:29.599","2024-05-03 10:51:29.922",46.130733,9.290368,162.06,0.09052085,162.06,-97.23,-0.23,15,1.14,95,4.16,-0.4038,-244.1
"2024-05-03 10:51:30.599","2024-05-03 10:51:30.907",46.130732,9.290368,161.83,0.04405295,161.83,-97.11,-0.57,16,1.129,95,4.16,-0.4048,-245.1
"2024-05-03 10:51:31.599","2024-05-03 10:51:31.859",46.130732,9.290369,161.48,0.05691047,161.48,-97.09,-1.86,16,1.118,95,4.16,-0.4028,-244.1
"2024-05-03 10:51:32.599","2024-05-03 10:51:33.083",46.130731,9.290370,160.9,0.0572405,160.9,-97.21,-4.79,16,1.108,95,4.16,-0.4019,-244.1
"2024-05-03 10:51:33.599","2024-05-03 10:51:33.865",46.130731,9.290370,160.58,0.05303527,160.58,-96.76,-3.52,16,1.102,95,4.16,-0.4048,-244.1
"2024-05-03 10:51:34.599","2024-05-03 10:51:34.906",46.130731,9.290370,160.6,0.06770708,160.6,-96.77,-2.43,16,1.093,95,4.16,-0.4048,-244.1
"2024-05-03 10:51:35.599","2024-05-03 10:51:35.859",46.130730,9.290371,160.49,0.04775702,160.49,-96.89,-4.2,15,1.084,95,4.16,-0.4048,-244.1
"2024-05-03 10:51:36.599","2024-05-03 10:51:36.899",46.130730,9.290372,159.98,0.08817612,159.98,-96.84,-9.47,16,1.077,95,4.16,-0.4048,-244.1
"2024-05-03 10:51:37.599","2024-05-03 10:51:37.86",46.130730,9.290372,158.92,0.1239415,158.92,-97.48,-11.46,15,1.071,95,4.16,-0.4019,-244.1
"2024-05-03 10:51:38.599","2024-05-03 10:51:39.051",46.130730,9.290373,159.25,0.1259788,159.25,-97.12,-7.67,15,1.071,95,4.16,-0.4028,-244.1
"2024-05-03 10:51:39.599","2024-05-03 10:51:39.886",46.130730,9.290373,159.31,0.05842222,159.31,-97.19,-7.11,15,1.07,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:40.599","2024-05-03 10:51:40.899",46.130730,9.290372,159.42,0.06211955,159.42,-97.25,-8.24,15,1.068,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:41.599","2024-05-03 10:51:41.859",46.130730,9.290373,158.88,0.07640936,158.88,-97.42,-8.15,15,1.064,95,4.16,-0.3989,-244.1
"2024-05-03 10:51:42.599","2024-05-03 10:51:42.91",46.130729,9.290373,158.96,0.05512536,158.96,-97.55,-7.49,15,1.063,95,4.16,-0.3979,-244.1
"2024-05-03 10:51:43.599","2024-05-03 10:51:43.87",46.130729,9.290373,158.93,0.08562335,158.93,-97.37,-9.15,15,1.063,95,4.16,-0.3979,-244.1
"2024-05-03 10:51:44.599","2024-05-03 10:51:44.904",46.130729,9.290373,158.71,0.04221559,158.71,-97.29,-9.69,15,1.062,95,4.16,-0.396,-244.1
"2024-05-03 10:51:45.599","2024-05-03 10:51:45.862",46.130730,9.290373,158.83,0.03739525,158.83,-97.95,-5.83,16,1.062,95,4.16,-0.3938,-244.1
"2024-05-03 10:51:46.599","2024-05-03 10:51:46.9",46.130730,9.290372,159.47,0.1676752,159.47,-98.42,-0.18,15,1.06,95,4.16,-0.3948,-244.1
"2024-05-03 10:51:47.599","2024-05-03 10:51:47.859",46.130731,9.290372,160.17,0.07377814,160.17,-99.36,3.18,15,1.058,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:48.599","2024-05-03 10:51:48.907",46.130731,9.290373,160.93,0.08248776,160.93,-99.29,2.1,15,1.058,95,4.16,-0.3989,-244.1
"2024-05-03 10:51:49.599","2024-05-03 10:51:49.867",46.130730,9.290373,161.39,0.03962979,161.39,-99.14,1.96,15,1.059,95,4.16,-0.4009,-244.1
"2024-05-03 10:51:50.599","2024-05-03 10:51:50.899",46.130730,9.290373,161.38,0.04810363,161.38,-99.04,2.09,15,1.059,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:51.599","2024-05-03 10:51:51.866",46.130730,9.290373,161.1,0.03958873,161.1,-99.01,1.97,15,1.059,95,4.16,-0.3989,-244.1
"2024-05-03 10:51:52.599","2024-05-03 10:51:52.909",46.130730,9.290374,160.7,0.03395772,160.7,-98.99,1.9,15,1.06,95,4.16,-0.3999,-244.1
"2024-05-03 10:51:53.599","2024-05-03 10:51:53.869",46.130730,9.290373,160.55,0.04583323,160.55,-99.01,1.66,15,1.058,95,4.16,-0.3979,-244.1
"2024-05-03 10:51:54.599","2024-05-03 10:51:55.07",46.130730,9.290374,160.65,0.035411,160.65,-99.04,1.4,15,1.059,95,4.16,-0.396,-244.1
"2024-05-03 10:51:55.599","2024-05-03 10:51:55.897",46.130730,9.290374,160.66,0.03729437,160.66,-99.03,1.09,15,1.059,95,4.16,-0.396,-244.1
"2024-05-03 10:51:56.599","2024-05-03 10:51:56.928",46.130730,9.290374,160.57,0.03883049,160.57,-98.95,0.79,15,1.059,95,4.16,-0.397,-244.1
"2024-05-03 10:51:57.599","2024-05-03 10:51:57.865",46.130730,9.290374,160.53,0.0342833,160.53,-98.93,0.58,15,1.059,95,4.16,-0.3948,-244.1
"2024-05-03 10:51:58.599","2024-05-03 10:51:58.899",46.130730,9.290374,160.35,0.04430586,160.35,-98.97,0.19,15,1.06,95,4.16,-0.397,-244.1
"2024-05-03 10:51:59.599","2024-05-03 10:51:59.857",46.130730,9.290374,160.04,0.03615005,160.04,-98.96,-0.15,16,1.057,95,4.16,-0.397,-244.1
"2024-05-03 10:52:00.599","2024-05-03 10:52:00.943",46.130730,9.290374,160.12,0.04646029,160.12,-98.98,-0.24,16,1.056,95,4.16,-0.3989,-244.1
"2024-05-03 10:52:01.599","2024-05-03 10:52:01.859",46.130730,9.290374,160.22,0.0392134,160.22,-98.97,-0.48,16,1.055,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:02.599","2024-05-03 10:52:03.097",46.130730,9.290374,160.27,0.04320136,160.27,-98.79,-0.42,15,1.051,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:03.599","2024-05-03 10:52:03.862",46.130730,9.290374,160.09,0.03991476,160.09,-98.76,-0.48,15,1.048,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:04.599","2024-05-03 10:52:04.898",46.130730,9.290373,160.02,0.02866297,160.02,-98.79,-0.53,15,1.048,95,4.156,-0.397,-244.1
"2024-05-03 10:52:05.599","2024-05-03 10:52:05.859",46.130730,9.290374,160.08,0.03462408,160.08,-98.84,-0.58,15,1.045,95,4.156,-0.397,-244.1
"2024-05-03 10:52:06.599","2024-05-03 10:52:06.899",46.130730,9.290374,160.24,0.03853811,160.24,-98.83,-0.57,15,1.044,95,4.156,-0.397,-244.1
"2024-05-03 10:52:07.599","2024-05-03 10:52:07.869",46.130730,9.290374,160.2,0.03866547,160.2,-98.84,-0.58,15,1.04,95,4.156,-0.397,-244.1
"2024-05-03 10:52:08.599","2024-05-03 10:52:08.907",46.130731,9.290374,160.19,0.03320986,160.19,-98.9,1.34,15,1.037,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:09.599","2024-05-03 10:52:09.865",46.130731,9.290374,160.43,0.1264663,160.43,-98.85,1.54,15,1.039,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:10.599","2024-05-03 10:52:10.898",46.130731,9.290374,160.76,0.05294931,160.76,-98.74,1.29,15,1.04,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:11.599","2024-05-03 10:52:11.869",46.130730,9.290373,160.43,0.04205385,160.43,-98.3,-0.2,15,1.038,95,4.156,-0.397,-244.1
"2024-05-03 10:52:12.599","2024-05-03 10:52:12.928",46.130731,9.290374,158.75,0.1302252,158.75,-99.55,3.46,15,1.036,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:13.599","2024-05-03 10:52:13.874",46.130731,9.290374,159.71,0.1028603,159.71,-99.85,2.23,15,1.038,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:14.599","2024-05-03 10:52:15.081",46.130730,9.290375,160.78,0.1073169,160.78,-98.97,-0.57,15,1.038,95,4.156,-0.3999,-244.1
"2024-05-03 10:52:15.599","2024-05-03 10:52:15.866",46.130730,9.290375,160.39,0.03389854,160.39,-98.97,-0.54,15,1.036,95,4.156,-0.3999,-244.1
"2024-05-03 10:52:16.599","2024-05-03 10:52:16.898",46.130730,9.290376,160.06,0.03758157,160.06,-98.98,-0.42,15,1.035,95,4.156,-0.3999,-244.1
"2024-05-03 10:52:17.599","2024-05-03 10:52:17.857",46.130730,9.290376,159.91,0.03265525,159.91,-99.01,-0.52,15,1.034,95,4.156,-0.4009,-244.1
"2024-05-03 10:52:18.599","2024-05-03 10:52:18.91",46.130730,9.290376,159.66,0.02926483,159.66,-98.98,-0.07,15,1.032,95,4.156,-0.4009,-244.1
"2024-05-03 10:52:19.599","2024-05-03 10:52:19.86",46.130730,9.290377,159.74,0.05656042,159.74,-98.9,0.32,15,1.03,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:20.599","2024-05-03 10:52:20.899",46.130730,9.290377,160.03,0.06065441,160.03,-98.96,0.36,15,1.029,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:21.599","2024-05-03 10:52:21.862",46.130730,9.290377,159.99,0.03476761,159.99,-98.95,0.27,15,1.028,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:22.599","2024-05-03 10:52:22.899",46.130730,9.290377,159.81,0.03599923,159.81,-98.93,0.18,15,1.027,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:23.599","2024-05-03 10:52:23.868",46.130730,9.290377,159.8,0.03968636,159.8,-98.96,0.29,15,1.028,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:24.599","2024-05-03 10:52:24.91",46.130730,9.290377,159.86,0.04775036,159.86,-98.98,0.18,15,1.026,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:25.599","2024-05-03 10:52:26.081",46.130730,9.290378,159.93,0.03934021,159.93,-99,0.05,15,1.024,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:26.599","2024-05-03 10:52:26.899",46.130730,9.290378,160.1,0.02834488,160.1,-98.84,-0.55,15,1.023,95,4.156,-0.3979,-244.1
"2024-05-03 10:52:27.599","2024-05-03 10:52:28.224",46.130730,9.290378,159.87,0.03990968,159.87,-98.86,-0.38,15,1.02,95,4.156,-0.4019,-244.1
"2024-05-03 10:52:28.599","2024-05-03 10:52:28.91",46.130730,9.290379,159.84,0.03481979,159.84,-98.99,0.03,15,1.015,95,4.156,-0.3999,-244.1
"2024-05-03 10:52:29.599","2024-05-03 10:52:29.865",46.130730,9.290379,159.84,0.04415273,159.84,-99.02,-0.07,15,1.009,95,4.156,-0.3989,-244.1
"2024-05-03 10:52:30.599","2024-05-03 10:52:30.905",46.130730,9.290380,159.78,0.05067729,159.78,-99.13,-1.66,15,1.005,95,4.156,-0.4009,-244.1
"2024-05-03 10:52:31.599","2024-05-03 10:52:31.957",46.130730,9.290380,159.7,0.05670392,159.7,-99,-1.99,15,0.9985,95,4.156,-0.4019,-244.1
"2024-05-03 10:52:32.599","2024-05-03 10:52:32.952",46.130730,9.290380,159.41,0.03552642,159.41,-99,-1.7,15,0.9946,95,4.156,-0.4009,-244.1
"2024-05-03 10:52:33.599","2024-05-03 10:52:33.91",46.130730,9.290381,159.1,0.04348798,159.1,-99,-1.11,15,0.9907,95,4.156,-0.4028,-244.1
"2024-05-03 10:52:34.599","2024-05-03 10:52:34.899",46.130730,9.290381,158.89,0.06279136,158.89,-98.98,-1.68,15,0.9868,95,4.156,-0.4019,-244.1
"2024-05-03 10:52:35.599","2024-05-03 10:52:35.858",46.130730,9.290381,158.69,0.05534401,158.69,-98.84,-0.1,16,0.9819,95,4.156,-0.4019,-244.1
"2024-05-03 10:52:36.599","2024-05-03 10:52:36.908",46.130731,9.290382,158.6,0.04499892,158.6,-98.74,0.42,16,0.9766,95,4.156,-0.4028,-244.1
"2024-05-03 10:52:37.599","2024-05-03 10:52:37.856",46.130731,9.290382,157.96,0.04625294,157.96,-98.83,-0.21,16,0.9707,95,4.156,-0.4009,-244.1
